Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Instant fuel economy (MPG), Fuel rate (gal/hr), Input voltage read by the scan tool (V), Engine Power (hp), Trip Distance (miles), Trip Fuel (gal), Trip Duration (min), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Accel X (ft/s²), Accel Y (ft/s²), Accel Z (ft/s²), Accel (Grav) X (ft/s²), Accel (Grav) Y (ft/s²), Accel (Grav) Z (ft/s²), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Intake air temperature (°F), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Distance traveled while MIL is activated (miles), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Torque (lb•ft), Altitude (ft), Bearing (deg), GPS Speed (MPH), Horz Accuracy (ft)
56.668,41.53132,-93.64536,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.2663355,-0.4351418,0.7197351,0.5829414,-21.69406,-24.17414,2.340424,-0.4611206,-0.5220337,-0.9304417,-48.29884,5.317383,-19.56277,-34.69351,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.1095,89.57703,5.649961,16.20975
57.665,41.53132,-93.64536,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.5407174,-0.6130096,0.4919393,0.1679578,-20.97607,-24.47961,1.312683,1.128922,1.073349,-0.7946944,-48.32962,4.846054,-21.28493,-34.29904,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.3741,89.57703,4.239339,16.16244
58.666,41.53132,-93.64534,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.2884142,-0.03850443,0.2586895,0.8137606,-21.29627,-24.52233,0.3161163,-1.085571,0.07624817,-0.420896,-48.50703,4.5905,-20.89436,-33.84256,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.3731,89.57703,3.598366,16.16113
59.661,41.53132,-93.64534,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-1.395249,2.867587,-2.603436,1.824945,-24.69422,-21.20688,2.022873,3.158752,-2.593826,-1.152997,-47.63649,4.618896,-21.10911,-33.55667,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.6706,89.57703,1.843115,16.14985
60.674,41.53131,-93.64535,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.1830674,0.1859213,-0.07559958,0.4051614,-22.74748,-22.9508,0.06907654,-0.09216309,-0.6538391,-0.8762408,-46.19543,4.420349,-20.93475,-33.85867,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.6685,89.57703,0.5995516,16.16667
61.669,41.53131,-93.64535,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.1497866,0.3069144,-0.07706968,0.365873,-23.20372,-22.65515,0.2326813,0.2543182,0.004760742,-0.5618165,-45.04412,3.712936,-21.3392,-34.20273,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.8683,89.57703,0.1425114,16.15273
62.675,41.53132,-93.64535,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.003796034,0.005747687,-0.4138132,0.393866,-23.07996,-22.10119,3.692932,2.389175,-0.190918,-0.6067964,-44.26821,3.490234,-21.65443,-33.49762,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.8763,89.57703,0.06523941,16.15529
63.665,41.53132,-93.64536,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.1331823,0.2576911,0.1637795,0.4601651,-23.57696,-22.42974,-1.240402,0.1096344,0.6058197,-0.3605064,-43.49538,3.369034,-21.86166,-33.5856,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,945.2766,89.57703,0,16.16421
64.666,41.53132,-93.64535,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.3060145,0.5382861,-0.8442077,0.5647705,-24.08623,-21.18331,-1.955063,0.05599975,1.256912,-0.5038472,-43.12573,3.311981,-22.17107,-33.14453,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,945.3629,89.57703,0.1238905,16.16485
65.665,41.53132,-93.64536,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-1.302615,2.067287,-2.201694,2.170683,-27.41347,-17.85411,-1.872498,-1.912186,2.318085,-1.560983,-40.11802,3.006531,-22.21664,-32.42664,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,945.3966,89.57703,0.1499581,16.13163
66.67,41.53132,-93.64535,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.420556,0.01600749,0.2538562,0.3560509,-26.35072,-19.34118,-3.349716,-2.310745,2.616806,0.6334923,-39.45586,0.5627899,-21.76679,-33.49631,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,945.2183,89.57703,0.5795228,16.15126
67.665,41.53132,-93.64532,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.777878,0.3242306,-0.6244078,1.055875,-26.66257,-18.50139,5.593674,-0.5326996,-2.042526,-0.2763622,-38.77266,0.5316467,-22.16953,-32.79276,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,945.3504,89.57703,3.587947,16.14791
68.666,41.53132,-93.64527,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.7963689,-2.246587,1.462743,0.3388623,-22.78677,-21.94207,-4.014618,-0.6934509,3.93695,1.847025,-40.0019,-0.806488,-20.77378,-33.15683,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,945.386,89.57703,7.265564,16.16569
69.665,41.53132,-93.6452,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-1.990266,-3.771132,-2.674412,0.4375743,-20.43978,-19.77384,38.11433,33.33255,-29.86087,3.027031,-39.40659,-2.422302,-21.47073,-31.79303,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,944.8282,88.28831,10.38823,16.14864
70.665,41.53132,-93.64512,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-1.791078,1.114728,0.7428842,0.5642794,-23.91877,-23.2322,-6.764069,-6.709625,9.212784,1.132807,-38.11167,-6.948105,9.209488,1.862885,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,945.1535,88.28831,13.0448,16.1676
71.667,41.53132,-93.64502,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.07736531,-0.1349624,1.894132,-1.249862,-21.38172,-25.4019,-3.584076,-3.188126,12.60434,2.077839,-43.12365,-3.237579,6.93055,-2.257172,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,946.7323,88.28831,13.71038,15.97989
72.664,41.53133,-93.64497,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.7688462,1.267239,-2.521658,-1.575464,-22.05699,-21.57325,5.36145,12.98578,-7.375762,1.342153,-45.9576,-3.638885,8.745209,4.527191,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,946.3859,87.47577,11.89421,15.95895
73.664,41.53133,-93.64491,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-3.232603,5.404922,-2.088258,3.100835,-27.64723,-22.21021,3.355179,-4.095459,7.020859,-1.817834,-39.48108,-1.300323,3.955307,4.687622,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,946.4377,87.47577,11.12638,15.95177
74.664,41.53135,-93.64485,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.1956135,0.7219632,-2.237439,-0.1772888,-24.18543,-19.96095,2.822723,1.210403,-5.308014,-1.559512,-41.28288,-0.7954865,4.527847,3.150208,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,947.5413,87.47577,11.27744,15.93391
75.667,41.53135,-93.64481,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,4.464985,-0.3574093,0.9600422,-5.825975,-22.79512,-23.1713,2.194199,-10.8299,3.405319,2.01833,-43.4392,-3.451965,5.65593,3.898926,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,947.5878,90,9.605326,15.94183
76.668,41.53135,-93.64475,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-3.61253,2.312139,-0.1172626,0.6590626,-25.19662,-22.45233,5.46492,-8.32402,-19.49205,-1.127411,-40.46034,-1.577042,-0.8463593,6.218719,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,947.3455,89.63722,9.636161,15.93101
77.673,41.53134,-93.64471,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-3.080001,0.1087471,5.578524,0.02357303,-23.53472,-28.77039,5.823227,-9.56929,-35.39632,-2.539738,-39.80313,1.188019,-3.010872,10.5831,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,947.4194,104.1555,8.650848,15.93663
78.665,41.53132,-93.64467,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.6514932,0.2735444,-0.8025516,-1.94723,-24.38384,-20.83954,-1.946747,-24.01375,-11.97002,-7.168151,-33.45285,2.603714,-7.63459,15.18106,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,948.9019,115.752,8.09748,15.96171
79.667,41.5313,-93.64466,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-1.675183,1.958148,-0.3965331,2.755098,-26.63752,-20.24432,4.840454,-14.27132,-14.99739,-9.972541,-33.41665,11.22137,-13.32729,9.854492,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.5646,141.7267,6.169551,15.9822
80.665,41.53128,-93.64467,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-6.027813,1.341862,-0.6934566,12.61206,-26.18521,-18.29365,11.62117,16.72414,-17.98511,-16.17201,-33.19058,16.98306,-7.910259,12.31516,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,950.0451,162.6015,4.687865,16.04381
81.671,41.53126,-93.64467,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-5.343874,-0.1695737,-1.455094,14.92074,-23.61772,-17.63312,21.47942,39.09639,-16.95857,-15.55848,-34.76952,10.63953,-10.81437,13.72427,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.4658,172.407,4.357116,16.12186
82.67,41.53124,-93.64466,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-1.778401,-0.8001208,2.375336,11.76098,-22.71851,-22.00002,5.397293,29.78448,-4.619385,-12.27576,-38.03849,1.133148,-5.722866,9.325623,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,950.0194,169.4129,4.336297,16.0756
83.66,41.53123,-93.64464,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-2.618865,-0.7521517,1.148472,12.15877,-22.37277,-21.99707,-7.977219,23.13455,-1.67659,-13.71705,-38.65957,-0.6447906,-5.666401,3.962372,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.1143,155.0574,3.456948,16.08886
84.669,41.53122,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,1.625416,-0.7374496,0.4942156,7.285048,-22.10806,-21.50106,-0.02157593,11.71497,10.79727,-13.60672,-37.35754,-4.736343,-4.554478,0.6664734,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.2723,138.4444,2.643069,16.09681
85.66,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,4.433486,-3.402391,1.973029,-0.4351188,-17.87572,-25.71228,-2.895905,-30.90297,-27.73094,-2.732148,-48.99074,-10.78532,-5.073879,-7.594971,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.809,180,0,16.11962
86.663,41.53123,-93.6446,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,2.6583,1.18834,0.4696109,-0.9429211,-21.26336,-25.47066,48.78111,-6.515137,-10.24876,-1.010209,-55.56055,-11.30193,0.3159714,-10.87714,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.5941,102.8521,0,16.12885
87.67,41.53123,-93.6446,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.7913756,1.440762,-0.6954477,-0.1473314,-23.14282,-23.0333,1.939255,0.5764618,1.015244,0.8099895,-46.08664,-11.19185,-3.46526,-7.497253,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.9373,102.8521,0,16.15605
88.679,41.53123,-93.64459,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.374321,0.3046153,-0.221993,-0.5795036,-22.72047,-22.91495,-1.569977,3.42981,-0.01860046,0.8510973,-45.64374,-11.41885,-3.368351,-7.626862,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,950.5007,102.8521,0,16.10367
89.66,41.53123,-93.64459,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,1.276134,2.570207,-5.550096,-1.637343,-27.00536,-15.431,0.3489075,7.643661,-0.2830353,0.4930294,-29.11222,-11.11742,-18.14769,-5.986786,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.7706,102.8521,0,16.04339
90.665,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,1.047139,1.104491,-0.6899946,-1.651585,-27.61089,-17.02071,-9.624649,4.212219,5.182693,2.32548,-32.03123,-14.73093,-18.21058,-7.075867,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.3412,180,0,16.03851
91.667,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-2.771711,2.350932,-5.73973,0.02701076,-30.70534,-9.82897,-33.91808,-100.1353,-93.12103,-1.714886,-23.73935,-7.972305,-25.41201,-9.01001,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.3394,180,0,16.03166
92.669,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.9231366,2.453662,-5.455017,-1.72476,-30.59337,-8.835957,94.46344,43.54509,20.2637,4.905372,-14.46327,-21.15848,-27.47451,-0.2127991,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.2284,180,0,16.03645
93.67,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.6796218,-1.103203,3.766742,-1.650112,-28.25571,-15.80375,-45.41037,-4.712982,-22.2394,2.620886,-30.25717,-13.49402,-1.47982,0.4077759,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.4356,180,0,15.97691
94.667,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-6.043405,-12.7514,8.530869,10.5283,-2.820415,-31.24015,8.494919,-53.81462,-14.17693,-14.60456,-87.36192,-13.10722,23.70704,5.361237,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,948.5942,180,0,15.96517
95.667,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.8524821,-5.230776,3.303672,7.723604,-1.361833,-31.44986,-0.3169708,0.9468689,0.3960266,-13.85935,-88.13605,-13.81671,23.86802,5.105621,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.6165,180,0,16.01013
96.669,41.53124,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.3055606,-1.817769,1.077788,7.552209,-1.437464,-31.28386,1.00386,-0.2404175,0.4090729,-13.20386,-87.70377,-14.01698,23.97409,5.070313,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,950.2429,180,0,15.97867
97.667,41.53124,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.3531913,-0.8527074,0.07585055,6.928015,-1.206644,-31.05599,-1.038315,-1.121536,1.498138,-12.77091,-87.81817,-14.4001,22.1466,2.612457,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,950.3168,180,0,16.04568
98.664,41.53124,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.2310192,-0.3583827,0.5512108,6.856313,-1.282274,-31.90118,1.971634,-1.730453,0.8045502,-12.31338,-87.12906,-3.786224,0.4802704,-28.56024,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,950.1594,102.8521,0,15.99732
100.67,41.53124,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,1.099213,11.6185,-7.215183,4.852115,-24.16284,-20.32633,24.08942,20.05013,11.94243,-8.821942,-36.80458,-1.293015,-44.75212,-31.96109,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.7907,102.8521,0,16.01925
101.666,41.53124,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,2.306484,4.5767,-5.912696,3.093469,-27.33047,-11.32831,-49.07333,-91.46796,23.49956,-8.523595,-21.03281,-10.87257,-49.16111,-17.20602,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,950.1205,102.8521,0,16.07952
102.668,41.53123,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,12.30185,-5.211854,5.390236,-11.45895,-6.98842,-33.01943,-122.2977,37.99501,29.44484,2.494401,-88.77259,-43.12521,0.1574097,-40.7356,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,948.3238,102.8521,0,15.91646
103.67,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.9090842,-3.315988,2.402686,-2.34257,-3.141597,-31.9002,0.6194,0.08221436,0.2135315,4.825665,-85.18587,-50.96846,14.51161,-48.95483,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.6595,180,0,16.67613
104.667,41.53123,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.8116189,-0.9591581,0.7725763,-2.93828,-3.365541,-31.95962,0.4341888,0.3121796,0.2409515,4.642956,-84.71957,-50.89241,12.90305,-49.17587,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.0131,102.8521,0,16.04609
105.667,41.53123,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.2774179,-0.2967326,0.498789,-2.06264,-3.272231,-32.30045,0.8045349,-0.849472,0.2207184,4.534201,-84.56448,-51.97591,11.6161,-50.02899,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.0131,102.8521,0,16.04322
106.674,41.53123,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.05529807,0.06037351,0.6156851,-2.532136,-3.34295,-32.62605,-0.3741607,1.98793,0.124115,4.527147,-84.50387,-51.8219,11.693,-49.69916,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.0131,102.8521,0,16.03268
107.667,41.53123,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.2075257,0.1865818,0.4481214,-2.363196,-3.382238,-32.57547,0.5026245,-0.3084564,-0.01495361,4.541868,-84.47632,-51.60995,11.85724,-49.54684,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.0131,102.8521,0,15.99151
108.666,41.53123,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.4829465,0.1798858,-0.08978665,-3.079227,-3.321341,-32.03378,0.6888275,-0.6048737,0.1073456,4.652537,-84.51381,-52.02965,11.47345,-49.77261,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.0131,180,0,28.25908
114.668,41.53123,-93.64458,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.6340432,0.0747562,0.06576505,-2.296406,-3.201021,-32.17227,0.2972412,0.2493439,0.1351166,4.915337,-84.39166,-51.7567,11.07301,-46.41046,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,949.0131,102.8521,0,15.80664
115.668,41.53125,-93.64456,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.3173871,-0.06315823,-0.09689271,-3.232451,-3.130302,-32.00726,0.5158844,0.4180145,0.1512756,4.949648,-84.38296,-51.66212,10.86535,-46.44839,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,939.2971,-1,0,15.81309
116.664,41.53125,-93.64456,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.252593,-0.1735725,-0.03264335,-2.478115,-2.976095,-32.04606,0.6827545,-0.2979584,0.09680176,4.943478,-84.39001,-51.63898,11.32966,-45.95123,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,939.2971,-1,0,15.79352
119.669,41.53125,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.3756436,-0.2433106,0.1224689,-3.166152,-2.912742,-32.22531,0.308197,0.5192261,0.1589966,4.953661,-84.38421,-51.65225,11.16845,-46.82254,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,939.2971,180,0,15.81827
121.67,41.53125,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.1383506,0.1383428,0.1402883,-2.926984,-3.309064,-32.24201,-0.1833801,1.471817,0.2871704,4.948516,-84.37664,-51.73076,11.03029,-46.66324,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,939.2971,180,0,15.80706
122.668,41.53125,-93.64468,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.04537073,0.04353495,0.1847023,-2.760009,-3.210843,-32.29947,0.9377136,-1.024918,0.0488739,4.946568,-84.38855,-51.55496,11.40222,-46.29745,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,939.2971,180,0,15.80591
123.666,41.53125,-93.64456,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,0.3614404,0.3067929,0.09647316,-3.112622,-3.478495,-32.18553,0.5066986,0.1979675,0.1985779,4.955096,-84.37872,-51.89484,11.20409,-46.71109,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,939.2971,-1,0,15.80894
124.662,41.53125,-93.64456,9.941939,18.91069,0.5257311,14.2,7.208357,0.03612522,0.002427033,0.227878,0,0,0,0,-0.04954111,-0.1231532,0.05577777,-2.691745,-3.030116,-32.15017,0.7064514,-0.4967194,0.1038055,4.937852,-84.37834,-51.81721,11.40338,-46.00983,27.45098,150.8,11.81204,1218,68,12.94118,0.115,0.8,0,0.7911571,-8.412189,-0.04874019,31.08301,939.2971,-1,0,15.80839
